Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
868,26,,Bought in white. it has a ribbed detail that makes ir only for casual wear.  the white is pretty sheer. will return.,3,0,0,General Petite,Tops,Knits
936,31,Washes well!,I washed this on the delicate cycle and air dried - very happy to report that it washed very well and still looks new!,5,1,3,General Petite,Tops,Sweaters
1030,53,,,5,1,0,General,Bottoms,Jeans
866,41,Comfortable shirt!!,"Although this shirt runs a little large, the snowflske and stripes makes it a classic. very comfortable shirt.",4,1,0,General Petite,Tops,Knits
866,37,,"I love the look and quality of this shirt, but far too large!! i got a large because i prefer roomy shirts, but this will go back. i may get a small. for reference i'm 150, 5'4"".",4,1,0,General Petite,Tops,Knits
936,39,Soft and cozy,"It's soft and not itchy at all (itchy sweater is my all time nightmare). the design makes you feel like a snow princess. i am 5'3, 120lbs, 34dd bra and take this in size small.",5,1,0,General Petite,Tops,Sweaters
936,60,Runs small!,"This is a cool, fun sweater but beware of sizing! i started out with a small - which looked like i was wearing a child's sweater. i ended up with a large which fits fine but is by no means generous. to get the look of the model i'd need to be in at least an xl.",4,1,0,General Petite,Tops,Sweaters
861,26,"Love the design & color, not the fabric & sizing.","I love the color (mustard) and design of this shirt! however, the description says it's made of cotton and i was disappointed to find when it arrived that it's actually made of 100% modal ? which is a big difference to me. i also think it runs small ? i ordered a medium (5'5"", 125#, 34c), but would have had to order a large if i wanted the look pictured on the model. finally, the modal fabric is quite thin and i don't imagine it'll last too long without tearing. i'll probably keep it because i l",3,1,3,General Petite,Tops,Knits
936,48,Gorgeous style but very very itchy,"I love the style and the look of this sweater. i wanted to love it and keep it but could not because the itchiness was too much. the style looks so comfortable and easy going, but it was not, it was clingy around the waist and backside. for reference, i am 5ft 4in and 128b and i ordered the small - the sleeves were too long on me, not ""cool"" long like some other sweaters this season.",3,0,0,General Petite,Tops,Sweaters
936,41,Just not for me,"This sweater has potential, but it wasn't right for me. the collar isn't flattering on me...too thick, and my shoulders are already broad. my waist is high, so i need a longer look. the color is true to size, but it's s little see through...dark bra shows through.",3,0,2,General Petite,Tops,Sweaters
936,62,Scratchy and unflattering,"I should have paid more attention to the reviews of this sweater before ordering. although the material looks soft and cozy in the photo, it's very scratchy and uncomfortable. i was also hoping the opening of the collar would be a little wider, which would have been more flattering on me. i never wear turtlenecks of any kind so i took a chance on this. i'm sure others will look fabulous in this sweater and may be happy with it if they don't mind the texture. i'm sending it back.",3,0,1,General Petite,Tops,Sweaters
936,47,"Super cute, but itchy!","I purchased this on sale, xxs petite and i'm glad i did. it's an adorable sweater, but i knew the moment i put it on - itch city! bummer. i wore it with a tank underneath and that helped. it's a very warm sweater and the style is really cute. looks really soft and cozy, but i would say itchy and cozy!",3,1,0,General Petite,Tops,Sweaters
359,24,This is the perfect throw on shirt.,I can not speak highly enough about this shirt. i originally bought the navy one and then went back to purchase the other two colors. the material is soft and thin without being flimsy. the fit is very flattering.,5,1,1,Initmates,Intimate,Layering
1094,59,Love the fun design and fabrics.,This dress is a lot of fun and would be great for a party or a wedding but unfortunately it didn't fit me right. i ordered a small since i usually wear a size 2 but the waist was just a little bit loose while the dress was too tight across the bust. this caused the dress to pull up in the front and make it look too high in the waist. i guess i'm just too busty for this dress. too bad because i really wanted it to work. it is a lovely dress.,4,1,2,General,Dresses,Dresses
984,35,,"Versatile piece to finish out your look. love how it goes with so much of my wardrobe. simple, comfortable, and classic.",5,1,0,General,Jackets,Jackets
846,44,Crisp and clean,Love the cutouts and embroidered detail of this top. it swings away from the body due to the crisp cotton drape. perfect for summer!,5,1,4,General Petite,Tops,Blouses
283,40,,"Soft, comfy and cute! great for casual wear! should've bought in more colors",5,1,0,Initmates,Intimate,Lounge
1094,44,,"This dress is especially beautiful in person. the tulle doesn't snag and lays nice and flat, not point. this dress is easy to dress up or dress down, fits comfortably and has some stretch to it. the bodice does run a little high, higher than what is shown in the model picture, but lovely nonetheless.",5,1,1,General,Dresses,Dresses
846,55,Amazing addition to my summer wardrobe,I found this top at the beginning of the summer and waited until it was on sale to snag it but honestly wish i had gotten it sooner and paid full price. it's perfect with navy shorts or white jeans and can dress up or dress down. it's a little bit short on the bottom but definitely still flattering. i would recommend it to anybody looking for something to throw on for an easy outfit. definitely worth the sale price!,5,1,0,General Petite,Tops,Blouses
1081,49,Very versatile and timeless,"I loved this dress. i am 5 ft tall and usually wear xs. this dress i would definitely need an xxs in. i like things not too tight, but this was too roomy so the style was lost. it was a little long, but i think that is because it kind of hung on me. the material is light but substantial. it has a lot of stretch to it, which is very nice. it has a silky feel - could be worn dressy or every day. a very good dress all around. waiting for the xxs to come in - i would definitely recommend it.",5,1,3,General Petite,Dresses,Dresses
1094,37,Absolutely perfect,This dress is the perfect combination of beauty and comfort. the quality is excellent with a forgiving fit. it could be paired with black heels for a formal look or flats for a an easy date night. i just cannot say enough positive things about it!,5,1,0,General,Dresses,Dresses
993,35,Beautiful but not for girls with curves,"I ordered this skirt and i was so excited when i first saw it. the photo doesn't really do the colors justice. the contrast of the bright colors makes this skirt one of a kind. i returned this item however because when i tried it on, the pattern was just at the wrong place and emphasized the thighs for any of us pear-shaped ladies. the side profile of my thighs in this skirt was just horrible.",3,1,0,General,Bottoms,Skirts
1094,39,Well fitted and surprisingly comfortable,"I love the color combination, and the bodice is very falttering. it has a tiny bit of stretch. the tulle is also feminine, i love that i could wear this with a moto jacket... sizing: no need for petite, it was short enough in regualr size. i think petite would have been too short (unless you are younger:-))",5,1,31,General,Dresses,Dresses
